text,label
erdoğan güçlü ama ondan daha güçlüsü geliyor refah geliyor fatih erbakan geliyor onun için yeniden refah var,"['siyasi-figür', 'sosyal-yardım']"
soğanı çok büyük bir problemmiş gibi sunan kemal kılıçdaroğlu seçimden sonra eğer utanabilirse utanacakları fiyata düşecek sadece soğan da değil her şey göreceksiniz,"['siyasi-figür', 'seçim']"
de cumhur ittifakının erdoğanın oy aldığı tokat bu yüzyılın süleyman demireli bu adam,['politik-strateji']
ın kamuda mülakatı kaldırmak sözleri yüzde yüz yalan tam bir politik yazıklar olsun,['siyasi-manipülasyon']
kadın erdoğan hayranı ınstragamında videoyu izledim altına gelecek yorumlara kapatmış algı yönteminin değişik yolu şu ilgimi çekmişti önceki yıl ligler başlamadan yıl sonra trabzonspor şampiyon olacak deyince gündeme geldi yaptığı da suç farkında değil halkı paniğe şef etmek,"['siyasi-figür', 'adalet']"
kiracısını döven ev sahibi nereye gidecek bu kira fiyatları,['konut']
eğer ülkeme sağlıklı ve huzurlu bir şekilde dönmek istiyorsam sinan oğan yok başka işlerin peşindeysen receptayyip erdoğan,"['siyasi-figür', 'sağlık']"
toru topu ay erdoğan da pandemi de aylık maaşını bağışlamıştı ama biz hiç bu kadar abartmadık göstermedik gösteriş yapmadık,"['iş-ve-istihdam', 'siyasi-figür', 'sağlık', 'ekonomi']"
bir tane güvercin severler derneği başkanı bir fiziksel olarak çökmüş ve bir görece fit milliyetçi bir tane aşı ve kadın hakları karşıtı islamcı bir tane kürtçü islamcı ve erdoğan merak ediyorum cumhur ittifakının seçmenleri gençleri bu görsele bakınca ne görüyor,"['siyasi-figür', 'ideoloji', 'dernek', 'sivil-haklar', 'hükümet', 'seçim', 'politik-strateji']"
demirel ve ecevit ne yaptı ki erbakan da en son araba yapıyordu dürdürüldü onlardan sonra erdoğan geldi erdoğanın yaptıklarını da yakacık kiracağız satacağız kapatacağız yetmedi bir de yargılayacağız diyorlar,"['konut', 'siyasi-figür']"
yıllarca akpartide siyaset yapmış belediye meclisi üyeliği yapmış receptayyip erdoğanı sevenler derneği kurmuş bir isimden beklenen bir açıklama olmuş,"['hükümet', 'siyasi-figür', 'dernek']"
hepsi planlı bir saldırı içerisinde görüşlerle ilgilenilmiyorlar sadece sizin yapacağınız olumlu etkiyi yoketmek istiyorlar size tanımalarına da gerek yok sadece başörtülü birinin ben kılıçdaroğlunun destekliyorum demesi yeterli lütfen sadece engelleyip geçin son ay çok önemli,['din']
yahu hadi kardeşim git kendini eğlendir bünyesine bütün akp fetö pkk artığı toplayan muharrem ince mi kılıçdaroğlu mu boş boş konuşmayın,"['siyasi-parti', 'siyasi-figür', 'terör']"
karar yazarı erdoğan bunu daha önce hiç yapmamıştı kendisinin kazanacağı ve kaybedeceği senaryoları ince çalışmış görünüyor,"['kültür-ve-sanat', 'siyasi-figür']"
sen boşver bunları dolar kaç lira onu söyle kılıçdaroğluna oy vermeyeceğim,['ekonomi']
yani sizce kılıçdaroğlu fetöcü öyle mi yok artık level atladınız,"['siyasi-figür', 'terör']"
erdoğan çalışanlarımızın ücretlerini daima enflasyonun üzerinde artırarak refah düzeylerini yükselteceğiz,"['siyasi-figür', 'mesleki-haklar', 'ekonomi', 'iş-ve-istihdam', 'sosyal-yardım']"
şu an sadece erdoğan vs sol değil laiklik vs şeriat seçimi bu adamların seçim vaatleri arasında var anayasının ilk beş maddesinin değiştirilmesi kadın hakları yasasının kaldırılması,"['siyasi-figür', 'ideoloji', 'seçim']"
bu arada tayyiperdoğan ve kılıçdaroğlu arasındaki farkı senin anlayacağın dilden anlatayım sana michael yanında ne kadar şarkıcıysan kılıçdaroğlu da erdoğanın yanında o kadar siyasetçidir,"['kültür-ve-sanat', 'siyasi-figür']"
erdoğanın müsvedde dediği naci görür türk jeolog deprembilimci bilimci sedimantoloji ile deniz jeolojisi uzmanı ve akademisyen itü maden fakültesi jeoloji mühendisliği bölümünde öğretim üyesi olan görür havza analizi ve depremsellik konusunda araştırmaları ile tanınmaktadır,['afet']
erdoğan ibb ye adayken ikitelli d ötürüyorduk chp çalışan tanıdığım ay maaş alamamıştı v tek derdi erdoğan bize çarşafa sokacaktı ti işten kovulmadı çarşaf giymedi birikmiş maaşını aldı daha iyi bölüme geçti emekli oldu küsur yıl geçti hala aynı türkü söyleniyor,"['siyasi-figür', 'ekonomi', 'iş-ve-istihdam', 'siyasi-parti']"
erdoğan kamuya işe alımlarda görevin getirdiği zorunluluklar dışında mülakatı kaldırarak gençlerimizin sınavlardaki başarı sıralamasına göre yapacağız anketler dibi görmüş teşekkürler bay kemal,"['siyasi-figür', 'eğitim']"
erdoğan çalışmayı günler önce yaptı vizyon kitabına koydu kk denen çapsız bu fikri çaldı alel ecele söyledi geçmişte hep gördük ben demiştim demek için önce açıklamış olması bir şey ifade etmez kitaba günler önce yazmış kknın hiç altyapısı yok,"['çevre-ve-şehircilik', 'kültür-ve-sanat', 'siyasi-figür']"
sayın kılıçdaroğlu bu ülkede devletin omurgasını oluşturan memurlar hakkında tek bir düşüncenizi ne okudum nede duydum,"['siyasi-figür', 'hükümet', 'iş-ve-istihdam']"
kaymakamımız sayın zikrullah erdoğanın nisan polis haftası mesajı,"['güvenlik', 'adalet']"
kılıçdaroğlu iktidara gelirse kamuda başörtüsünü yasaklayacakmış bu demokrasiye uygun mu acaba sorarım size mini etek giyene de yasak gelecek mi o zaman özgürlük sadece sizin bakış açınızda olan insanlar için mi,"['ideoloji', 'sivil-haklar', 'siyasi-figür', 'din']"
mustafa kemalin itlerisiniz diyenlere oy vereceksiniz ama pkk fotoculara oy vereceksiniz değil mi evet vereceksiniz çünkü erdoğan düşmanlığı sizi kör etmiş siz kurban olun m a çelebiye receptayyip erdoğana vermeyeceklermiş vermeyin host size atatürkü satan herkesi satar,"['siyasi-figür', 'terör', 'seçim']"
erdoğan konuşmasında yeşilköy havalimanına hastane yaptıklarını söyledi atatürk havalimanı diyemedi,"['sağlık', 'siyasi-figür']"
yaşında emekli edilen erkeklerin maaşını ödemek için onlardan sadece gün sonra işe giren çocuklu kadınlara yıl ceza keserek yaşında emekliliğe mahkûm edildik bazı milletvekilleri destek olsa da sayın kılıçdaroğlu bu konuda neden sessiz,"['iş-ve-istihdam', 'siyasi-figür', 'hükümet', 'adalet', 'ekonomi']"
çek uçak li konuşmaya ne gerek var erdoğan yıldır iktidar ve geldiğimiz nokta belli değil mi sonucunu gördüğümüz bir durum için rte kazanırsa neler olacak sorusunu sormaya gerek var mı ekonominin geldiği yer belli mülteci durumu ortada avrupadan uzaklaşmışsın,"['mülteciler', 'siyasi-figür', 'ekonomi']"
dev projede sona gelindi kızılay metro hattı başkan erdoğanın da katılacağı törenle bugün saat da hizmete alınacak tasarım hızı kilometre olan araçlar vasıtasıyla günde bin yolcuya hizmet verilecek,"['dernek', 'hükümet', 'çevre-ve-şehircilik', 'ulaşım']"
cumhurbaşkanı erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacak aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
kendi köyü bile oy vermemiş kemal kılıçdaroğlu nefreti ve kini adama neler yaptırıyor dans mı etmiyor malum şahısa mı özenilmiyor her yolu deniyor gerçekten bütün nefretimi bu adamda kullanıyorum ki atatürkü de kendi işlerine alet etmeye çalışıyor yazık,"['siyasi-figür', 'kültür-ve-sanat', 'seçim']"
receptayyip erdoğanın haftalık programı hogg teslim töreni başakşehir kayaşehir metro açılışı pendik adet proje açılışı tcg anadolu teslim töreni imece uydu fırlatma töreni trilyon karadeniz doğalgazının hatta bağlanma töreni,"['siyasi-figür', 'çevre-ve-şehircilik', 'ulaşım']"
cumhurbaşkanı erdoğan geliştirdiğimiz kavramsal tasarım ve kriptolojik altyapı ile test sürecini başlattığımız yeni nesil dijital türk lirası projesini hayata geçireceğiz,"['çevre-ve-şehircilik', 'siyasi-figür']"
erdoğanın büyükelçi çıkışının perde arkası abdden destek isteği reddedilmiş bold aklı cumhurbaşkanı tayyiperdoğanın erdoğanın geçen hafta abd büyükelçisi jeff lake ile yaşadığı polemiğin perde arkasında yatan nedenin cumhurbaşkanlığı sözcüsü ibra,"['dış-politika', 'hükümet']"
dağda elinde keleş ile kılıçdaroğlu bizim adayımızdır diyen kandil zihniyeti bunu sorgulamaktan aciz atatürk düşmanları her depremde koşa koşa canını hiçe sayan zonguldaklılara nasılsa küçümseyerek bakıyor işte bu zihniyet en tehlikelisi,"['afet', 'siyasi-figür', 'seçim']"
alan emekliye zam yapmadılar başkanım gündeme alsanız erdoğan yapar,"['iş-ve-istihdam', 'siyasi-figür', 'hükümet', 'ekonomi']"
çocuksevici gvt müslümana oy ver diyor tomurcuk memeli çocuk hayal ediyor gerçi hepsi aynı bokun lacivert biz neye kızıyorsak neyse kılıçdaroğlu gelince evet abdestsiz gezersiniz vakıflarınızı da götünüze sokar beni sen,"['seçim', 'dernek', 'siyasi-figür']"
cumhurbaşkanı erdoğan akp aday tanıtım toplantısında maraş merkezli depremlerin ardından yaptığı açıklama ve uyarılarla dikkat çeken deprem uzmanı naci görürü hedef aldı erdoğandan naci görüre profesör müsveddesi,"['afet', 'siyasi-parti', 'siyasi-figür']"
cumhurbaşkanı erdoğan ak partinin seçim beyannamesini açıklıyor biz türkiyede sadece okul hastane yol baraj gibi eserlerle sembolleşen bir kalkınma devrimi yapmakla kalmadık bizi asıl devrimi zihinlerde yaptık zihniyetlerde yaptık,"['kültür-ve-sanat', 'eğitim', 'siyasi-parti', 'seçim', 'siyasi-figür', 'sağlık']"
son dakika yeniçağ yazarı evren devrim zelyut kemal kılıçdaroğlu seçimi kazanırsa konut fiyatları düşer,"['siyasi-figür', 'konut', 'kültür-ve-sanat', 'seçim']"
metale patates kentle soğan yine koyacak erdoğan,"['siyasi-figür', 'çevre-ve-şehircilik']"
sadece erdoğan gitsincileri bırak da hüdapara bak sen kadınları ikinci sınıf yapmayı planlayan hüdapar türkiyeli bayrağı olsun diyen hüdapar kadını koruyan yasa kalksın diyen yeniden refah ve hüdapar ile uğraş erdoğan gitsincilerin programını en liyakat sahibi insanlar yaptı,"['siyasi-parti', 'siyasi-figür', 'sosyal-yardım']"
erdoğandan ismailağaya izinsiz para toplama hakkı seçim öncesi cemaate büyük bir kıyak yapıldı erdoğan bazı vakıfları da vergiden muaf tuttu izinsiz para toplama hakkı verilen dernek ve vakıflar listesi dikkat çekici ismail arı,"['dernek', 'siyasi-figür']"
amerikanın güdümünde olan kılıçdaroğlu ülkeyi batırır ve yüzyıl geriye götürür aklınızı başınıza alın en kötü tek parti en iyi koalisyondan iyidir tecrübe ile sabit,"['siyasi-figür', 'politik-strateji']"
alman gazeteci raphael geiger cumhurbaşkanı erdoğanın avrupanın terör örgütü pkkya karşı olan tutumunun samimi olmadığı konusundaki açıklamalarının haklı olduğunu söyledi,"['siyasi-figür', 'terör']"
ikincisi cumhurbaşkanımız ilk defa millet tarafından seçildi tek adam değil demokrasi ile yapılmış insanların oylarıyla bu hakkı kazanmış kaset ile kumpasla tehdit ile değil biraz dürüst doğru gerçekleri konuşun işinize gelmiyor çünkü tek derdiniz kınınız nefretiniz erdoğan,"['siyasi-figür', 'siyasi-manipülasyon', 'ideoloji', 'hükümet', 'seçim']"
tavsiye ediyorum çok seviyorsa soğan patatesi siyaseti bıraksın çiftçilik yapsın en azından ülkenin istihdamına fayda sağlamış olur biz diyoruz ki ülkenin beka problemi var kılıçdaroğlu soğan patates diyor buda vizyonunu gösteriyor,"['siyasi-figür', 'ekonomi', 'iş-ve-istihdam']"
meral ablanız sizi dolduruşa getirdi kılıçdaroğlunun kaset tecrübesi ve adam satma kabiliyeti olduğu için bunu yemedi aday oldu meral ablanız ben ne bok yedim dedi pkkyı unuttu size yardımcı yaptı falan filan demem o ki üzerinizi cızdı adam bu saatten sonra takla makla yemez,"['seçim', 'siyasi-manipülasyon']"
bu ülkeyi felakete götürür tehlikeli mantık hatasını sayın cevizoğlu gibiler bertaraf edecek düşündünüz mü yılda yapılamayan atatürkün hedeflerini ak parti yerine getirdi emperyalist güçlere karşı erdoğan durdu istikbal göklerdedir diyen bir liderin hedefini erdoğan,"['siyasi-figür', 'siyasi-parti', 'ideoloji']"
duyuru kızılay metro hattı cumhurbaşkanımız receptayyip erdoğanın da katılacağı törenle bugün saat da hizmete alınacak hayırlı olsun,"['dernek', 'siyasi-figür', 'çevre-ve-şehircilik', 'ulaşım']"
vatandaşı fakirleştirmeye karşı verilen haklı mücadelenin seçimidir aday olup olmamanın hiçbir önemi yok önceliğimiz iktidarı değiştirmek kılıçdaroğlu cumhurbaşkanımız millet ittifakı delilleri de vekilimizdir arzu öktem gelecek partisi trabzon milletvekili aday adayı,"['hükümet', 'siyasi-figür', 'seçim']"
sayın cumhur başkanımız erdoğan gayet güzel tespit yapmış kıbleniz amerika sizin ikinci kıblenizde pkk,"['terör', 'siyasi-figür', 'dış-politika', 'hükümet']"
akp ye kazandıran tek bir şey var o da kemal kılıçdaroğlunun adaylıktaki inadı,"['seçim', 'siyasi-figür', 'siyasi-parti']"
profesörüne müsvedde kadınına sürtük doktoruna giderlerse gitsinler çifçisine ananı da al git diyen cumhurbaşkanı erdoğan hangi partiye oy verirse versin her vatandaşımızı akpnin tabii bir mensubu olarak sayıyoruz,"['sağlık', 'seçim', 'siyasi-figür']"
bu muhabir arkadaşa galiba erdoğan ülkeyi aldığında asgari ücret memur maaşları gsmh uçak gemisi tanklar şıhalar süper güç idi türkiye müreffeh bir ülkeydi bu iktidar bayağı bir geri götürdü ülkeyi,"['iş-ve-istihdam', 'siyasi-figür']"
işin aslı bu kılıçdaroğlu türkiye gibi dinci sağcı sentezci bağnaz yobaz çıkarcı ganimetçi talancı suç işleme potansiyeli çok yüksek ı klasik ortadoğu görünümlü halk için çok temiz çok ahlaklı çok demokrat çok hoşgörülü,"['ideoloji', 'siyasi-figür', 'adalet']"
işte en öncelikle bunun için kılıçdaroğlu cb olmalıdır kadın ve erkek fırsat eşitliği o kadar hayatı ve önemli bir şeydir ki her şeyin temelidir kıymeti kaybedilince ancak anlaşılabilir,"['siyasi-figür', 'eşitlik']"
cumhurbaşkanı erdoğan yükseköğrenimdeki gençlerimize aylık gb ücretsiz internet vereceğiz yüksek çözünürlükte saatlik dizi izlemenin internet veri kullanımı gb erdoğan internetin yetersizliği pahalılığı ve sansürlenmesi gibi konulara değinmedi,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür']"
hataya gün yardım gitmedi be ne konuşuyorsun sen her tarafı özelleştirdi onsuz hareket edemiyorlar kızılay parayla çadır satıyor erdoğan çıkıp yardım nerede diyenlere şerefsiz diyor acılı ailelerin suratına gidip kader diyor siz de puta tapar gibi tapıyorsunuz güdülen koyunlar,"['siyasi-figür', 'dernek']"
o kadar iyiymişte niye bir kendini iktidara getirememiş herkes konseri erdoğan yapar nokta,"['kültür-ve-sanat', 'siyasi-figür']"
bu ittifak fakat cumhurbaşkanı adayı kılıçdaroğlu değil sinan oğan olmalıydı en donanımlı genç aday,"['siyasi-figür', 'seçim']"
gün içinde cumhurbaşkanı receptayyip erdoğanla görüşen putin sonrasında türkakım doğal gaz boru sınırının tamamlanması vesilesiyle düzenlenen merasime katıldı putin merasimin ardından cumhurbaşkanı erdoğanla bir sefer daha bir ortaya gelirken,"['güvenlik', 'siyasi-figür', 'dış-politika', 'hükümet']"
özgürlük ve toplumsal adalet için verilen ısrarlı mücadele elbet karşılık bulacaktır bu minvalde bize temsiliyet noktasında sevgili dostum savaş üstlenmiş olduğu sorumluluktan hiç bir şekilde eksiklik bırakmayacağını biliyoruz kendi ve yol arkadaşların emeğine yüreğine sağlık,"['eşitlik', 'güvenlik', 'sivil-haklar', 'sağlık']"
murat kurum madem kılıçdaroğlu deprem konutlarını bedava verecek izmirde deprem oldu neden yapıp vermediler istanbul büyükşehir belediyesi ekrem imamoğlu bin konut dönüşümünü neden yapmadı bekara karı boşamak kolay işi yap işi,"['afet', 'siyasi-figür', 'hükümet']"
haberi bir de gerçek diye vermiş iyi ki araştıran zeki insanlar var o kişiye teşekkür ediyorum bu trolün her dediği yalan işte erdoğan oy alacak diyor ya yalan haberi gördüğünüze göre ne kadar yalan söylediğinin kanıtı olsun trol yalan söyleyen demek,"['siyasi-figür', 'siyasi-manipülasyon']"
mr kılıçdaroğlu sor niye kaçırmış derdi o bölgeyi abd pkk ya peşkeş çekmek için olmasın,"['siyasi-figür', 'dış-politika', 'terör']"
erdoğan çalışanlarımızın ücretlerini daima enflasyonun üzerinde artırarak refah düzeylerini yükselteceğiz,"['siyasi-figür', 'mesleki-haklar', 'ekonomi', 'iş-ve-istihdam', 'sosyal-yardım']"
chp hdpkk ile ittifakın diyetini bölücülükle ödeyecek yeşil sol baklayı çıkardı kılıçdaroğlu kandile ve anayasayı değiştirmeye mecbur,"['siyasi-figür', 'hükümet', 'adalet', 'politik-strateji', 'siyasi-parti']"
halka yararlı somut refah katabilecek muğlak vaatlerle kılıçdaroğlu kötülemekten başka bir şey bulamadım doğrusu bide mercekle bakayım dedim yine yok yıldır yapamadılar halkı soğana pateteşe tanelere muhtaç ettiler mutfaklar yangın yerine çevirdiler,"['siyasi-figür', 'sosyal-yardım']"
karaoğlan mahallesi muhtarımız mehmet atay ile birlikte mahallemizde misafir edilen depremzede vatandaşlarımızı ziyaret ettik cumhurbaşkanımız receptayyip erdoğanın selamlarını ilettik hal hatırlarını sorduk karaoğlan mahallesi gölbaşı,"['siyasi-figür', 'afet']"
pardon da sana kim kendini kemal kılıçdaroğlu ile kıyaslıyorsun son kimmmmmmsinnn rümeysa hangi vasfınla kendini türkiye cumhuriyeti cumhurbaşkanıyla kıyaslıyorsun,"['ideoloji', 'siyasi-figür', 'hükümet']"
bu tür basit polemiklerin eğer kürt cephesindeyseniz veya bu cepheye dost iseniz bilmeniz gerekir ki zerre yararı yoktur derdimiz erdoğan faşizmine son vermek ise birlikte olabileceğiz her kesimi bizim için değerlidir,"['ideoloji', 'siyasi-figür']"
ulan hem çanakkaleyi kazandık diyorsun hem de erdoğan olmasaydı ermenilerin elinde olacaktık diyorsun çelişkili ifadeler ve cahil bir akp kadını hiç şaşmaz ben saray ve şürekası ejder meyveli smoothie içerlerken ekmek soğan yiyemem senin gibi aklımı birilerine kiraya vermem,"['konut', 'siyasi-figür', 'siyasi-parti']"
evet umutsuz vaka ama standart yolsuzluk olayı resmi ittifak ortakları old gold erdoğan şöyle editler de olabilir ama bu çok hızlı ayrıca journos videoları,"['adalet', 'politik-strateji', 'siyasi-figür', 'yolsuzluk']"
türkiyede başı kapalı yaşamak çok normal bence hele de erdoğan döneminde politika sadece giyim özgürlüğünden ibaret değil,"['sivil-haklar', 'siyasi-figür']"
erdoğan yapar görüşler ise hüda pardan,"['siyasi-parti', 'siyasi-figür']"
gerekir ve bunlar öyle tehlikeli ki hele ki bu seçim döneminde her türlü provakasyonu gerek milli değerler üzerinden gerek dini kullanarak sağdan soldan buldukları teşekkürler kılıçdaroğlu kızılay hizbullah konya adana hulusi akar istifa naci görür,"['siyasi-figür', 'terör', 'dernek', 'seçim']"
çadır mahkemeleri kuran görüşen kılıçdaroğlu mu,"['siyasi-figür', 'adalet']"
iktidar yürüyüşü bu olsa gerek cumhur ittifakının ve sayın erdoğanın ayarları bozulmuş durumda yolun açık olsun cumhurbaşkanımız sayın kemal kılıçdaroğlu,"['hükümet', 'siyasi-figür', 'politik-strateji']"
herhangi bir savunma sanayisi firmasına git bu projeleri yapan mühendisler arasında kapalı oylama yap erdoğana desteki geçmez baykar bmc çıkarı bile bulmaz erdoğan mı yaptı tcnin güzide üniversitelerinden çıkmış mühendisler mi son yılda beyin göçü neden arttı,"['güvenlik', 'siyasi-figür', 'eğitim']"
aynı dümeni önceki sene yaptılar medya baskısı ile soğan depoları boşaltıldı sonra soğan tl oldu şu an yenen soğan geçen senenin soğanı piyasada arz talep dengesi var sayın kılıçdaroğlu rahat bırak,"['siyasi-figür', 'ekonomi']"
yahu sevilay yılman kemal kılıçdaroğlu terörle mücadele edecek demek dünyanın en komik cümlesidir geçtik onu eşi selvi kılıçdaroğlu bile katil devlet sloganlarının atıldığı teröristin cenaze törenine katılmış biridir,"['siyasi-figür', 'terör']"
cumhurbaşkanı erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacak aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
hdpkknin adayı kemal kılıçdaroğlu iyi partinin adayı kemal kılıçdaroğlu hdpkk diyor ki cumhuriyetini yıkadık şimdi siz hangi milletin tarihini yazacaksınız türk milletinin kendi tarihini yazacak siz zahmet etmeyin karabağ turan için yaşasın cumhur ittifakı,"['seçim', 'siyasi-figür', 'ideoloji', 'politik-strateji', 'siyasi-parti']"
pardon cumhurbaşkanı diye bir şey yok başkanlık var ve dönem başkanımız erdoğan olur,"['hükümet', 'siyasi-figür']"
cumhurbaşkanı erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus olmak üzere cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacağız ayrıca aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
yeni bir türkiye hayali ile seçim çalışmalarını aralıksız sürdüren kılıçdaroğlu gönüllüleri derneği turgutlu şubesinin standını ziyaret ettik,"['siyasi-figür', 'dernek', 'seçim']"
receptayyip erdoğan cumhur ittifakı yaşatır,"['politik-strateji', 'siyasi-figür']"
kemal özerklik getireceğiz kemal tüm fetöcüleri ve paklıları çıkardıracağız kemal apoya özgürlük kemal libyadan çekileceğiz receptayyip erdoğan tek vatan tek devlet,"['hükümet', 'siyasi-figür', 'sivil-haklar']"
cumhurbaşkanı erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus olmak üzere cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacağız ayrıca aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
hdpnin adayı kemal kılıçdaroğlundan sana söz dağdaki teröristler şehre inecek,"['seçim', 'siyasi-figür', 'çevre-ve-şehircilik', 'terör']"
yalancı özel istediğin kadar başlayın allahın izniyle yeniden dünya liderimiz erdoğan cumhurbaşkanı olacak,"['siyasi-manipülasyon', 'siyasi-figür', 'hükümet']"
erdoğan arasında süper hızlı tren hattı kuracağız,"['ulaşım', 'siyasi-figür', 'çevre-ve-şehircilik']"
erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacak aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
bak kardeşim ümit özdağ erdoğanı soyluyu sürekli eleştirirken ysknın rtükün önünde eylem yaparken sizinkiler ümit özdağın üslubunu tartışıyordu kusura bakmayın bu denklemde iktidara çalışan bir ittifak varsa o da millet ittifakıdır iftira atmayın muhalefet yapın,['politik-strateji']
sen soruma cevap önce eğer cumhurbaşkanı adayı isen tayyiperdoğan seninle ilgili neden tek cümle etmiyor sen çok sevdiğinden mi yoksa seni hiç umursamadığından mı ikinizin de dilinden düşmeyen tek isim kemal kılıçdaroğlu,"['seçim', 'siyasi-figür', 'hükümet']"
cumhurbaşkanı erdoğanın açıkladığı ak parti seçim beyannamesinde marmara bölgesi istanbul ve büyüksehirler için risk azaltma programı kapsamında deprem ve afetler için özel maddeler yer aldı,"['seçim', 'siyasi-figür', 'siyasi-parti', 'afet']"
keşke eski günlere dönsek en azından alım gücü yüksekti ülkede mülteci yoktu bir baba tek çalışıp kişiye bakabiliyordu emekli olan bir insan ev araba alabiliyordu asgari ücretle rahat geçinebiliyordu siz yalaka tayfası derdiniz memleket değil erdoğan kaybederse aç kalırsınız,"['mülteciler', 'mesleki-haklar', 'siyasi-figür']"
genel bşk ve millet ittifakı cumhurbaşkanı adayı sayın kemal kılıçdaroğlu cumhurbaşkanı yardımcıları ekrem imamoğlu ve mansur yavaşın katılımlarıyla de gerçekleşen millet buluşması yoğun bir sevginin muhteşem portresiydi teşekkürler çanakkale kazanacağız,"['hükümet', 'siyasi-figür', 'politik-strateji', 'seçim']"
millet ittifakı cumhurbaşkanı adayı kemal kılıçdaroğlu temel beyle beraber türk siyasetinde yeni bir anlayışı egemen kılmaya çalıştık ne benim ne temel beyin özel bir arzusu yok en büyük arzumuz bu ülkenin huzur içinde yoluna devam etmesidir,"['hükümet', 'siyasi-figür', 'politik-strateji', 'seçim']"
kılıçdaroğlunun dedesi iran şahinin ordusuyla beraber türkler öldürdü aracılığıyla,"['güvenlik', 'dış-politika']"
o gün kılıçdaroğlu almanyada değil saraçhanede olup adayını imamoğlu olarak açıklasaydı karşısında erdoğan değil hiç kimse duramazdı siz bütün hukuksuzlukları bunu doğru bulmuyorum ekolüyle geçiştirmeye çalışan insanlarsınız,"['seçim', 'siyasi-figür', 'iş-ve-istihdam', 'adalet']"
mülakatı da mı erdoğan çıkardı sazan mülakat de de vardı da da vardı şimdi erdoğan kaldırdı hazmedediysen soda iç kızılay erzincan,"['siyasi-figür', 'dernek']"
ankara bölgede bana hiçbir güç sadullah ergine oy verdiremez bir oyum kılıçdaroğlu fakat diğeri kesinlikle chp ye değil,"['seçim', 'siyasi-figür', 'siyasi-parti']"
deva gelecek ve saadet pleri için seçimler önemli yaratabilir kılıçdaroğlunun kendinden fedakarlık ederek sağladığı yüklü kontenjanlar bu partilerin teşkilatlarını saha kaldırmalı seçim başarıları kitleselleştirir unutmasınlar başka aktörler geliyor,['seçim']
orta yaşlıların si erdoğana ı kılıçdaroğlu geri kalanı diğer adaylara verecek,"['siyasi-figür', 'seçim']"
kılıçdaroğlu ittifak teklifi verdi mi vermedi mi iki tarafta farklı birşeyler söylüyor,"['siyasi-figür', 'politik-strateji']"
türkiye ırak suriye bir araya gelirse konu kürtlerden başka ne olur inşallah bir de bu horasanlı türkmen seyyid mahmudi hayranının torunu başımıza çorap örmez türkmen seyyid mahmudi hayranı dedem olur lafı kemal kılıçdaroğlunun kendisine ait,"['siyasi-figür', 'dış-politika']"
erdoğana oy veren talibancı afgan gözümde liboş sosyal demokratlara oy veren atatürkçülerden daha kıymetli,"['mülteciler', 'seçim']"
kukla bürütüş senden olsa olsa chpnin bozuk kamyonuna kaymasın diye arka tekerleğine takoz olur arkandaki cam sakura hastahanesinin bahçesindeki kiraz ağacı çiçekleri yani dünya lideri sayın receptayyip erdoğanın cam sakura hastanesi,"['siyasi-figür', 'sağlık', 'çevre-ve-şehircilik']"
başında ki başörtüsüne metrekarelik bez parçası diyen adamdır kılıçdaroğlu,"['siyasi-figür', 'din']"
eskiden insanlar çalışırken araba emekli olunca ev alabiliyordu artık kira ödeyemiyor bu ülkeye o günleri geri getireceğiz türkiyenin bütün sorunlarını biliyoruz bilgi ve birikimimiz var gücümüzde var hepsini halledeceğiz kemal kılıçdaroğlu,"['siyasi-figür', 'konut']"
bu defa altılı masa kuruldu daha bugün çıkmış kimse beni davet etmedi diyor ki bu da yalan kemal kılıçdaroğlu hem o malum buluşmadan önce hem sonra kendisine teklif götürdüklerini beyan etti bu on kardeş bunlar şu an aklıma gelenler muharrem ince habis ruhlu hırslı bir adam,"['siyasi-figür', 'siyasi-manipülasyon']"
bu günlerde yandaş medyayı daha çok izliyorum erdoğanın seçim beyannamesi tam bir komedi torpili kaldıracağız enflasyon tek haneye düşecek her şeyi düzelteceğiz merak etme bu millet sana mayısta tam düzeltecek,"['seçim', 'ekonomi']"
